Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
soncna-ocala-max-co-max-co.392-s-okrogla-acetat-crna-716736071107,MAX&CO.392/S,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Max&Co</b></li>
  <li><span class=""label"">Model</span><b class=""data"">MAX&CO.392/S</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">807</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">ženska</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">ozka (48-19-140)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">okrogla</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">acetat</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">črna</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">sijaj</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Barva</span><b class=""data"">siva</b></li>
  <li><span class=""label"">Polarizacija</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Max&Co,sončna očala,"""stg, Max&Co, sončna očala, sijaj, progresiv, _tab1_morela-kvalitetna-zascita, črna, ozka, acetat, _tab3_material-acetat, okrogla, normalna, _tab2_oblika-okvirja-okrogla, _tab0_velikost-ocal, gls-siva, standardno, , ženska, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,črna,velikost,ozka,,,E716736071107,,shopify,1,deny,manual,129,129,TRUE,TRUE,716736071107,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Max&Co MAX&CO.392/S,,Max&Co MAX&CO.392/S| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
okvirji-max-co-max-co.393-g-aviator-monel-modra-716736071183,MAX&CO.393/G,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Max&Co</b></li>
  <li><span class=""label"">Model</span><b class=""data"">MAX&CO.393/G</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">F2G</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">ženska</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">ozka (48-19-140)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">aviator</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">monel</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">modra</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">mat</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Clip on</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Max&Co,okvirji,"""stg, Max&Co, okvirji, mat, progresiv, _tab1_morela-kvaliteta-lec, tah, modra, ozka, monel, kovinska, _tab3_material-monel, aviator, normalna, _tab2_oblika-okvirja-aviator, _tab0_velikost-ocal, ženska, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,modra,velikost,ozka,,,E716736071183,,shopify,1,deny,manual,109,109,TRUE,TRUE,716736071183,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Max&Co MAX&CO.393/G,,Max&Co MAX&CO.393/G| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
okvirji-max-co-max-co.393-g-aviator-monel-crna-716736071206,MAX&CO.393/G,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Max&Co</b></li>
  <li><span class=""label"">Model</span><b class=""data"">MAX&CO.393/G</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">I46</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">ženska</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">srednja (52-19-145)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">aviator</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">monel</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">črna</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">mat</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Clip on</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Max&Co,okvirji,"""stg, Max&Co, okvirji, mat, progresiv, _tab1_morela-kvaliteta-lec, tah, črna, srednja, monel, kovinska, _tab3_material-monel, aviator, normalna, _tab2_oblika-okvirja-aviator, _tab0_velikost-ocal, ženska, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,črna,velikost,srednja,,,E716736071206,,shopify,1,deny,manual,109,109,TRUE,TRUE,716736071206,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Max&Co MAX&CO.393/G,,Max&Co MAX&CO.393/G| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
okvirji-max-co-max-co.395-macja-acetat-roza-716736071275,MAX&CO.395,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Max&Co</b></li>
  <li><span class=""label"">Model</span><b class=""data"">MAX&CO.395</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">8CQ</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">ženska</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">srednja (52-20-145)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">mačja</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">acetat</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">roza</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">sijaj</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Clip on</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Max&Co,okvirji,"""stg, Max&Co, okvirji, sijaj, progresiv, _tab1_morela-kvaliteta-lec, tah, roza, srednja, acetat, _tab3_material-acetat, mačja, normalna, _tab2_oblika-okvirja-macja, _tab0_velikost-ocal, ženska, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,roza,velikost,srednja,,,E716736071275,,shopify,1,deny,manual,109,109,TRUE,TRUE,716736071275,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Max&Co MAX&CO.395,,Max&Co MAX&CO.395| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
okvirji-safilo-ciglia-01-macja-acetat-crna-716736072333,CIGLIA 01,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Safilo</b></li>
  <li><span class=""label"">Model</span><b class=""data"">CIGLIA 01</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">2M2</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">ženska</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">srednja (52-20-145)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">mačja</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">acetat</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">črna</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">sijaj</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Clip on</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Safilo,okvirji,"""stg, Safilo, okvirji, sijaj, progresiv, _tab1_morela-kvaliteta-lec, tah, črna, srednja, acetat, _tab3_material-acetat, mačja, normalna, _tab2_oblika-okvirja-macja, _tab0_velikost-ocal, ženska, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,črna,velikost,srednja,,,E716736072333,,shopify,1,deny,manual,269,269,TRUE,TRUE,716736072333,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Safilo CIGLIA 01,,Safilo CIGLIA 01| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
soncna-ocala-hugo-boss-boss-1003-s-okrogla-acetat-crna-716736073200,BOSS 1003/S,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Hugo Boss</b></li>
  <li><span class=""label"">Model</span><b class=""data"">BOSS 1003/S</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">807</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">moška</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">široka (57-17-145)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">okrogla</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">acetat</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">črna</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">sijaj</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Barva</span><b class=""data"">siva</b></li>
  <li><span class=""label"">Polarizacija</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Hugo Boss,sončna očala,"""stg, Hugo Boss, sončna očala, sijaj, progresiv, _tab1_morela-kvalitetna-zascita, črna, široka, acetat, _tab3_material-acetat, okrogla, normalna, _tab2_oblika-okvirja-okrogla, _tab0_velikost-ocal, gls-siva, standardno, , moška, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,črna,velikost,široka,,,E716736073200,,shopify,1,deny,manual,227,227,TRUE,TRUE,716736073200,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Hugo Boss BOSS 1003/S,,Hugo Boss BOSS 1003/S| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
okvirji-tommy-hilfiger-th-1589-oglata-acetat-havana-716736074351,TH 1589,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Tommy Hilfiger</b></li>
  <li><span class=""label"">Model</span><b class=""data"">TH 1589</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">086</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">ženska</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">srednja (53-23-145)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">oglata</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">acetat</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">havana</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">sijaj, vzorec</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Clip on</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Tommy Hilfiger,okvirji,"""stg, Tommy Hilfiger, okvirji, sijaj, vzorec, progresiv, _tab1_morela-kvaliteta-lec, tah, havana, srednja, acetat, _tab3_material-acetat, oglata, normalna, _tab2_oblika-okvirja-oglata, _tab0_velikost-ocal, ženska, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,havana,velikost,srednja,,,E716736074351,,shopify,1,deny,manual,129,129,TRUE,TRUE,716736074351,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Tommy Hilfiger TH 1589,,Tommy Hilfiger TH 1589| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
okvirji-tommy-hilfiger-th-1589-oglata-acetat-crna-716736074368,TH 1589,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Tommy Hilfiger</b></li>
  <li><span class=""label"">Model</span><b class=""data"">TH 1589</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">807</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">ženska</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">srednja (52-19-140)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">oglata</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">acetat</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">črna</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">sijaj</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Clip on</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Tommy Hilfiger,okvirji,"""stg, Tommy Hilfiger, okvirji, sijaj, progresiv, _tab1_morela-kvaliteta-lec, tah, črna, srednja, acetat, _tab3_material-acetat, oglata, normalna, _tab2_oblika-okvirja-oglata, _tab0_velikost-ocal, ženska, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,črna,velikost,srednja,,,E716736074368,,shopify,0,deny,manual,129,129,TRUE,TRUE,716736074368,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Tommy Hilfiger TH 1589,,Tommy Hilfiger TH 1589| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
okvirji-tommy-hilfiger-th-1590-macja-acetat-havana-716736074375,TH 1590,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Tommy Hilfiger</b></li>
  <li><span class=""label"">Model</span><b class=""data"">TH 1590</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">086</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">ženska</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">široka (56-16-145)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">mačja</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">acetat</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">havana</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">sijaj, vzorec</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Clip on</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Tommy Hilfiger,okvirji,"""stg, Tommy Hilfiger, okvirji, sijaj, vzorec, progresiv, _tab1_morela-kvaliteta-lec, tah, havana, široka, acetat, _tab3_material-acetat, mačja, normalna, _tab2_oblika-okvirja-macja, _tab0_velikost-ocal, ženska, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,havana,velikost,široka,,,E716736074375,,shopify,1,deny,manual,129,129,TRUE,TRUE,716736074375,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Tommy Hilfiger TH 1590,,Tommy Hilfiger TH 1590| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
okvirji-safilo-buratto-07-macja-acetat-crna-716736074849,BURATTO 07,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Safilo</b></li>
  <li><span class=""label"">Model</span><b class=""data"">BURATTO 07</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">807</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">ženska</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">srednja (54-16-145)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">mačja</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">acetat</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">črna</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">sijaj</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Clip on</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Safilo,okvirji,"""stg, Safilo, okvirji, sijaj, progresiv, _tab1_morela-kvaliteta-lec, tah, črna, srednja, acetat, _tab3_material-acetat, mačja, normalna, _tab2_oblika-okvirja-macja, _tab0_velikost-ocal, ženska, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,črna,velikost,srednja,,,E716736074849,,shopify,1,deny,manual,219,219,TRUE,TRUE,716736074849,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Safilo BURATTO 07,,Safilo BURATTO 07| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
soncna-ocala-tommy-hilfiger-th-1601-g-s-oglata-najlon-havana-716736075396,TH 1601/G/S,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Tommy Hilfiger</b></li>
  <li><span class=""label"">Model</span><b class=""data"">TH 1601/G/S</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">086</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">ženska</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">srednja (52-16-145)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">oglata</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">najlon</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">havana</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">sijaj, vzorec</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Barva</span><b class=""data"">rjava</b></li>
  <li><span class=""label"">Polarizacija</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Tommy Hilfiger,sončna očala,"""stg, Tommy Hilfiger, sončna očala, sijaj, vzorec, progresiv, _tab1_morela-kvalitetna-zascita, havana, srednja, najlon, _tab3_material-najlon, oglata, normalna, _tab2_oblika-okvirja-oglata, _tab0_velikost-ocal, gls-rjava, standardno, , ženska, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,havana,velikost,srednja,,,E716736075396,,shopify,0,deny,manual,119,119,TRUE,TRUE,716736075396,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Tommy Hilfiger TH 1601/G/S,,Tommy Hilfiger TH 1601/G/S| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
okvirji-carrera-carrera-8832-oglata-titan-modra-716736085890,CARRERA 8832,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Carrera</b></li>
  <li><span class=""label"">Model</span><b class=""data"">CARRERA 8832</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">PJP</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">moška</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">srednja (51-19-150)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">oglata</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">tanka</b></li>
  <li><span class=""label"">Material</span><b class=""data"">titan</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">modra</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">sijaj</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Clip on</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Carrera,okvirji,"""stg, Carrera, okvirji, sijaj, progresiv, _tab1_morela-kvaliteta-lec, tah, modra, srednja, titan, kovinska, _tab3_material-titan, oglata, tanka, _tab2_oblika-okvirja-oglata, _tab0_velikost-ocal, moška, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,modra,velikost,srednja,,,E716736085890,,shopify,1,deny,manual,229,229,TRUE,TRUE,716736085890,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Carrera CARRERA 8832,,Carrera CARRERA 8832| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
soncna-ocala-polaroid-pld-4070-s-x-oglata-najlon-crna-716736086460,PLD 4070/S/X,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Polaroid</b></li>
  <li><span class=""label"">Model</span><b class=""data"">PLD 4070/S/X</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">807</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">ženska</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">široka (55-19-145)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">oglata</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">najlon</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">črna</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">sijaj</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Barva</span><b class=""data"">siva, prelivna</b></li>
  <li><span class=""label"">Polarizacija</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Polaroid,sončna očala,"""stg, Polaroid, sončna očala, sijaj, progresiv, _tab1_morela-kvalitetna-zascita, črna, široka, najlon, _tab3_material-najlon, oglata, normalna, _tab2_oblika-okvirja-oglata, _tab0_velikost-ocal, gls-siva, prelivna, , ženska, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,črna,velikost,široka,,,E716736086460,,shopify,2,deny,manual,89,89,TRUE,TRUE,716736086460,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Polaroid PLD 4070/S/X,,Polaroid PLD 4070/S/X| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
