Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
okvirji-oglata-monel-crna-carrera-ca8855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/716736299082__side.png?v=1605800056,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
okvirji-oglata-monel-crna-giorgio-armani-ar7183,AR7183,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: široka</h3>
<h4>Dimenzije: <span>55-17-150</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",Giorgio Armani,nan,okvirji,"2020-11, _tab1_morela-kvaliteta-lec, _tab2_oblika-okvirja-oglata, _tab3_material-monel, blcyb2020, blkcyb2020, disc_subsc, Giorgio Armani, klasična, kovinska, monel, moška, nodiscount, normalna, oglata, okvirji, progresiv, Q3 2020, srebrna, tah, upld-2020-10-30, vto, črna, široka",True,barva,črna,velikost,široka,nan,nan,'593047,0.0,shopify,deny,manual,219.0,219.0,True,True,'8056597170253,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/8056597170253__frnt.png?v=1604679470,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/8056597170253__frnt.png?v=1604679470,kg,nan,nan,active
okvirji-oglata-monel-crna-giorgio-armani-ar7183,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/8056597170253__side.png?v=1604679470,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
okvirji-oglata-monel-havana-tag-heuer-th8104-002,TH8104 002,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: široka</h3>
<h4>Dimenzije: <span>56-17-140</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",Tag Heuer,nan,okvirji,"_tab1_morela-kvaliteta-lec, _tab2_oblika-okvirja-oglata, _tab3_material-monel, blcyb2020, blkcyb2020, brez okvirja, disc_50, havana, imp-20-05-25, klasična, kovinska, monel, moška, oglata, okvirji, progresiv, Q2 2019, siva, Tag Heuer, tah, široka",True,barva,havana,velikost,široka,nan,nan,'389199,0.0,shopify,deny,manual,99.5,199.0,True,True,'6681040025617,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/389199__side_ffdcc137-3344-444f-b19d-f3e200735eaf.png?v=1642766179,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,kg,nan,nan,active
okvirji-oglata-monel-rjava-vistan-vi2087,VI2087,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: srednja</h3>
<h4>Dimenzije: <span>54-18-145</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",Vistan,nan,okvirji,"2020-11, _tab1_morela-kvaliteta-lec, _tab2_oblika-okvirja-oglata, _tab3_material-monel, blcyb2020, disc_subsc, klasična, kovinska, monel, moška, nodiscount, oglata, okvirji, progresiv, q1 2020, rjava, srednja, tah, tanka, upld-2020-11-26, Vistan",True,barva,rjava,velikost,srednja,nan,nan,'4050811243338,0.0,shopify,deny,manual,69.0,69.0,True,True,'4050811243338,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/4050811243338__frnt.png?v=1606406732,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/4050811243338__frnt.png?v=1606406732,kg,nan,nan,active
okvirji-oglata-monel-rjava-vistan-vi2087,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/4050811243338__side.png?v=1606406732,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
okvirji-oglata-monel-zlata-cartier-ct0055o-5o-005-56,CT0055O 5O-005-56,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3> Velikost: srednja</h3>
<h4>Dimenzije: <span>54-18-140</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p> Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",Cartier,nan,okvirji,""" Cartier, _tab1_morela-kvaliteta-lec, _tab2_oblika-okvirja-oglata, _tab3_material-monel, _tab99_oblika-obraza-srcasta-oglata, blcyb2020, blkcyb2020, klasična, kovinska, monel, moška, nodiscount, oglata, okvirji, Q3 2018, srednja, tah, tanka, upld-2020-10-27 "", zlata",False,barva,zlata,velikost,srednja,nan,nan,'486098,0.0,shopify,deny,manual,405.0,405.0,True,True,'843023103125,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,kg,nan,nan,active
okvirji-oglata-najlon-matt-crna-jens-hagen-jch-300,JCH-300,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: srednja</h3>
<h4>Dimenzije: <span>51-17-140</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",Jens Hagen,nan,okvirji,"2020-11, _tab1_morela-kvaliteta-lec, _tab2_oblika-okvirja-oglata, _tab3_material-najlon, blcyb2020, disc_subsc, Jens Hagen, klasična, matt, matt črna, moška, najlon, nodiscount, oglata, okvirji, progresiv, q1 2020, rjava, srednja, tah, tanka, upld-2020-11-26",True,barva,matt črna,velikost,srednja,nan,nan,'9800001092094,0.0,shopify,deny,manual,98.0,98.0,True,True,'9800001092094,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/9800001092094__frnt.png?v=1606406768,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/9800001092094__frnt.png?v=1606406768,kg,nan,nan,active
okvirji-oglata-najlon-matt-crna-jens-hagen-jch-300,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/9800001092094__side.png?v=1606406768,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
okvirji-oglata-najlon-modra-vistan-vi6410,VI6410,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: srednja</h3>
<h4>Dimenzije: <span>52-16-140</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",Vistan,nan,okvirji,"2020-11, _tab1_morela-kvaliteta-lec, _tab2_oblika-okvirja-oglata, _tab3_material-najlon, blcyb2020, disc_subsc, klasična, modra, najlon, nodiscount, normalna, oglata, okvirji, progresiv, q1 2020, srednja, tah, upld-2020-11-26, Vistan, ženska",True,barva,modra,velikost,srednja,nan,nan,'4050811176681,0.0,shopify,deny,manual,59.0,59.0,True,True,'4050811176681,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/4050811176681__frnt.png?v=1606406716,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/4050811176681__frnt.png?v=1606406716,kg,nan,nan,active
okvirji-oglata-najlon-modra-vistan-vi6410,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/4050811176681__side.png?v=1606406716,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
okvirji-oglata-titan-crna-tag-heuer-th3941-001,TH3941 001,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: široka</h3>
<h4>Dimenzije: <span>56-16-140</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",Tag Heuer,nan,okvirji,"_tab1_morela-kvaliteta-lec, _tab2_oblika-okvirja-oglata, _tab3_material-titan, blcyb2020, blkcyb2020, brez okvirja, disc_50, imp-20-05-25, klasična, kovinska, moška, oglata, okvirji, progresiv, Q2 2019, Tag Heuer, tah, titan, črna, široka, športno",False,barva,črna,velikost,široka,nan,nan,'389172,0.0,shopify,deny,manual,109.5,219.0,True,True,'6639410015616,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/389172__side.png?v=1590437482,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/389172__side.png?v=1590437482,kg,nan,nan,active
okvirji-oglata-titan-crna-tag-heuer-th3941-014,TH3941 014,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: široka</h3>
<h4>Dimenzije: <span>56-16-140</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",Tag Heuer,nan,okvirji,"_tab1_morela-kvaliteta-lec, _tab2_oblika-okvirja-oglata, _tab3_material-titan, blcyb2020, blkcyb2020, brez okvirja, disc_50, imp-20-05-25, klasična, kovinska, moška, oglata, okvirji, progresiv, Q2 2019, Tag Heuer, tah, titan, črna, široka, športno",False,barva,črna,velikost,široka,nan,nan,'389172,0.0,shopify,deny,manual,109.5,219.0,True,True,'6639410145616,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/389172__side_dbc42e73-c51f-4908-bc30-3f7a4bdc7251.png?v=1590437487,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/389172__side_dbc42e73-c51f-4908-bc30-3f7a4bdc7251.png?v=1590437487,kg,nan,nan,active
okvirji-oglata-titan-crna-tag-heuer-th3942-020,TH3942 020,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: široka</h3>
<h4>Dimenzije: <span>56-15-140</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",Tag Heuer,nan,okvirji,"_tab1_morela-kvaliteta-lec, _tab2_oblika-okvirja-oglata, _tab3_material-titan, blcyb2020, blkcyb2020, brez okvirja, disc_50, imp-20-05-25, klasična, kovinska, moška, oglata, okvirji, progresiv, Q2 2019, Tag Heuer, tah, titan, črna, široka, športno",False,barva,črna,velikost,široka,nan,nan,'389180,0.0,shopify,deny,manual,109.5,219.0,True,True,'6639420206015,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/389180__side_3f4dcb89-b29b-457e-89ea-f4fff97fccfe.png?v=1590437495,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/389180__side_3f4dcb89-b29b-457e-89ea-f4fff97fccfe.png?v=1590437495,kg,nan,nan,active
okvirji-oglata-titan-crna-tag-heuer-th3942-021,TH3942 021,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: široka</h3>
<h4>Dimenzije: <span>56-15-140</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",Tag Heuer,nan,okvirji,"_tab1_morela-kvaliteta-lec, _tab2_oblika-okvirja-oglata, _tab3_material-titan, blcyb2020, blkcyb2020, brez okvirja, disc_50, imp-20-05-25, klasična, kovinska, moška, oglata, okvirji, progresiv, Q2 2019, Tag Heuer, tah, titan, črna, široka, športno",False,barva,črna,velikost,široka,nan,nan,'389180,0.0,shopify,deny,manual,109.5,219.0,True,True,'6639420216015,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/389180__side_457443cc-7a09-43c8-88b5-92c066538981.png?v=1590437497,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/389180__side_457443cc-7a09-43c8-88b5-92c066538981.png?v=1590437497,kg,nan,nan,active
okvirji-oglata-titan-crna-tag-heuer-th8109-004,TH8109 004,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: široka</h3>
<h4>Dimenzije: <span>56-17-140</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",Tag Heuer,nan,okvirji,"_tab1_morela-kvaliteta-lec, _tab2_oblika-okvirja-oglata, _tab3_material-titan, blcyb2020, blkcyb2020, brez okvirja, disc_50, imp-20-05-25, klasična, kovinska, moška, oglata, okvirji, progresiv, Q2 2019, rdeča, Tag Heuer, tah, titan, črna, široka",True,barva,črna,velikost,široka,nan,nan,'373776,0.0,shopify,deny,manual,79.5,159.0,True,True,'6681090045617,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/373776__frnt.png?v=1590437507,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/373776__frnt.png?v=1590437507,kg,nan,nan,active
okvirji-oglata-titan-crna-tag-heuer-th8109-004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/373776__side.png?v=1590437507,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
